record_id,benchmark_label,exact_prime2_peptide_hla,exact_bigmhc_im_trainval,exact_deepimmuno_peptide_hla,union_known_exact_overlap,prime2_label_conflict,deepimmuno_label_conflict,peptide_only_prime2_different_hla,peptide_only_deepimmuno_different_hla,near_hamming1_prime2_same_hla,near_hamming1_deepimmuno_same_hla,deephlapan_training_overlap
zhao-vaccine-59e134551336c4e2,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-36e0cd0961711f12,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-14d313929ec1d378,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-09d2cc1ffc78278c,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-29926a93b0712d4a,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-cf5b8ca20e933ae7,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-7acafd6c9399806c,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-1f54547768a20317,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-aeca70f8cbb54a5f,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-22646f8f1e1870b8,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-6cc35d9d03631477,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-2a6e650dc246bcb9,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-906a46f65f28953c,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-447ed56142240d01,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-ed9e43eb5539cacc,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-5c20ac9e9a0ee4fd,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-bb8687f15bc6f190,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-af08ded50637db18,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-0a348598a556c0e9,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-6dff12cf97e8daa0,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-3e7d11a8e23fcc9b,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-961bc6818383d108,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-a06ffb29914ff89e,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-3b206bf21e2c226f,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-c65b7de8500d2319,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e44496dfd999e7ba,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-fbde732c3898b73d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-3ac5f839d4b889f0,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-1194756f00230216,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f2ae0bcb8691fda9,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f0fb4c07c768db71,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-78496bc341152f7f,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-9d8d8ea4af10a013,1,0,0,0,0,0,0,0,0,1,0,unknown_official_row_manifest_unavailable
zhao-vaccine-6eb6266f157532ce,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-c1a076ce01ad4895,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-4bbfb97b7db0de5a,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b4daaf3d4726716c,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-68ff3dde884e7c4e,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-0fde749e91676614,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-6c19ca9415660072,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e193835d86e00144,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-34858ebc5372184d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-53a1191cb4bd5ee6,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-61ffb955f248e05d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-6118202e104aeba7,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-320d4b079fad1973,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-ba2179005c8430b0,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-9bc9263a325135b3,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-151cd04499d7313c,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-d52a1385e04d713d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-844033c362ad7a84,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-882306121ddf6b32,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-11ef567a0e7465d5,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e185c06a06832ff7,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-99a2be21eb0c1347,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-cdb1ded316e5bc08,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b2e421139854d8be,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-1d6a83690a176302,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e3cd5634b3b73d2b,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-9f2f88a4b27fe475,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-7f3ccab1ad04ec08,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-fb6c9cad429e4680,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-1ed8bfb076e0bd86,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-549621310287b89a,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-4c4549e8b044b957,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-260a1f44f52497e0,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-110de4aa20d26af6,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e8653d192eae3e34,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e17f1f0641708376,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-cf72de33b138153d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-bf0289636ad7c89c,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-51278c3cc9822a92,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-0c2febc3043a65b7,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-0f1c7070e2b3c380,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-5759f50764496c1f,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-da11dd7c2aa31ca7,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-4af4c0c7f6941ea8,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-6ec07fc29b17d28c,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-67401c1a974e2cdb,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-1022680eb48a536b,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-01655e2ddd89c647,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b7c9a2590ca97e55,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-69313463a7bc3db2,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-241f5ed344b276f1,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-74515f7ab26177d9,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f7d81e959bed76fd,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-5df0851945e75a9b,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-12bccd0f8cb0d82d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-7cefe8761aadff4f,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-6474740652487b1e,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-1384b13ea4a47498,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e7e684493a85f4c3,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-c102a196bf89a4b6,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-7e30652ffdcbe453,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e9276b52de40e1ac,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-a12b39139dc6298b,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-1635417f470261e1,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b23cc827d2fcd84a,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-8d2ca10b3e719cd3,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-d2a8e851b57602e5,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-fd6568cd3764d90d,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f7c51ed7a58a8934,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-a26b667b16047e56,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b2e66ff16b79a023,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b696a57d6d62315a,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-8b054f154e9bb54b,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-65c857de58a443cf,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-8d5c6842d3d9446c,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e6d0ff2c0266fc1f,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-2e3b3050a35eda79,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-fd3b9f94ce8b5966,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-0b7bce2881c6a27d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-7ead1c9658b454fa,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e8d4832f24f49fa4,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-5c7446710515ea0c,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-4792240faf0d2442,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-5af70a1de861bbe8,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-9fe53c22422fa653,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-43730793527c1c58,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-bd98ad0dbc1ffda8,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-10c33d138e6258f8,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-da2fd43a3a17bed7,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-c12281bbf19a4abd,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-0d500fc84bf8ae30,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b49f7842d9b4a6c3,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-583d9b909f2e2085,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e873b21bfae977d0,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-223711e0310fa27f,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-9f527410587768f6,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-82e6fde91e616b78,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-015f3f5c3a4f049a,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-3031b8e82ad731c2,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-61a7f63d46d0b1ae,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b336a4ecc473e5ed,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-87ab2eaf6804788f,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-baf353825f382be5,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-35a3684a71df0b96,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-cedb684e7e44c0cb,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-cbb6b14e95ca88b8,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-c03d89200c428847,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-28be76526d52543c,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e9b4f0dfabc14750,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-2ac21cd9be4184b0,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-48ea254de5fa16b2,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-523654c7d864f1f5,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-1793bf4cd6bd1c14,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-1c8a35e9d70dbe16,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-ebe9d5fbde63d333,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b2667228dbb9774b,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f24baca37be1a650,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-aca0c405a9761509,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-137f30055973381d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-553a77fd774c7be2,1,1,0,0,1,1,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-5acb13985756e139,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-323a6abee6b08db3,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-79ac2042de749929,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e8b4f2b70db831b0,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-608b009f82c88493,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-37a807759a502c1b,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-1e4ca59f5ebf7442,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-c8f047294af0328d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-cc5704e7d618677e,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-8aff6dc901f42ea5,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-d6dda5366e5dc976,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f468df5e69517960,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-50bc0715030f03ce,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-72b35402f2106ea1,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-aff9eeada839b58c,0,0,0,0,0,0,0,0,0,1,0,unknown_official_row_manifest_unavailable
zhao-vaccine-97e30c74a87e05dd,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-9a583860aa7fe6c9,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-82473da3aebe3f99,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-890d0481078605a4,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-a8bf16d20e1d5fe5,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-c0be17cb2d09a5d5,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-cd89b89400829c25,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-e892d242b06d9fef,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-499d980535ba1168,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-bdaf73e85080bde2,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-2489806640445d7d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f60a46f135c08e02,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-ffaecc34260f7f52,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-c85a2cc2b4de6371,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-6f3f8d1b39baf09d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f4b15d0bffde55ea,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-5561a66512f160ac,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-8b2d3eae07a1cdc2,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b8483b3360c62c21,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f17e8558595ff874,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-388ced9e4ae5f521,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-27a21bc63a907d16,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-ae18f2e796864520,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-8fadb6aecb562960,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-0e185306b20150b5,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-6bbfc6d3e617ef40,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f4bf623eef927650,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-a4ef4400bf6c6cb8,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-23218612d1b1bd4d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f2bfb3f08b47a945,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-ac077a669b8c0ac7,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f293452f2cf65714,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-d7c6cc0e7224b387,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-197a2688bbcb56e2,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-555e0c858a41ad16,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-a5e52fa3c62e264d,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-c5a2cd71fbec8b68,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-c725f3b8b9b97a16,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-eaced34e514edeba,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-ff023dfa06b2e9c0,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-d9c2127acd3f15f1,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-f9d4a9cd87e8c515,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-dfa1ab9e713a5529,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-8e92e35ad8116779,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-42486ac4b15adbd7,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-5a26a19caa216cea,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-8198aac58d5d86bc,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-31e03651fe8fe943,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-487db9eb855d99c1,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-fdaaf105de7ed76c,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-050bcbe5980a1004,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-5acf73ef956fb0f6,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-134e01af040c07a5,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-44f468e26ce5f493,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-788ef1f0f8f2eee4,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-115c6885fd051bc2,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-b3f51b3b1f498e40,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-cc283018234c377b,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-d926f805c75dc10b,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-db814c15ce0ec86c,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-a0058cafd0fe79e0,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-93aa3e2ee884c663,1,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
zhao-vaccine-a52e8847ab059479,0,0,0,0,0,0,0,0,0,0,0,unknown_official_row_manifest_unavailable
