record_id,benchmark_label,exact_peptide_hla_in_prime2_train,peptide_in_prime2_train,matched_training_labels,prime2_random_flag,exact_bigmhc_im_trainval_overlap,near_hamming1_same_hla_prime2_train,near_hamming1_training_peptide_count,classification
improve-e315afe4f50e1d45,0,0,0,,,0,0,0,no_overlap
improve-2c688ca610423e62,0,0,0,,,0,0,0,no_overlap
improve-ca3f1bac7281ac7a,0,0,0,,,0,0,0,no_overlap
improve-512f042bcae6364f,0,0,0,,,0,0,0,no_overlap
improve-c89d8c79a995bb35,0,0,0,,,0,0,0,no_overlap
improve-7eb7c3fe6446a90a,0,0,0,,,0,0,0,no_overlap
improve-2abebb1ef786b22e,0,0,0,,,0,0,0,no_overlap
improve-45a33f41dbedc6ec,0,0,0,,,0,0,0,no_overlap
improve-13652f18563ba045,0,0,0,,,0,0,0,no_overlap
improve-22387f81010e7ee8,0,0,0,,,0,0,0,no_overlap
improve-ce0597ec996de85d,0,0,0,,,0,0,0,no_overlap
improve-2c25cfd614a3d1a6,0,0,0,,,0,0,0,no_overlap
improve-8ad3bbed698295e2,0,0,0,,,0,0,0,no_overlap
improve-132e37ef343dbd37,0,0,0,,,0,0,0,no_overlap
improve-a1ea3ad4d28c3cec,0,0,0,,,0,0,0,no_overlap
improve-a2bc03ee0da17372,0,0,0,,,0,0,0,no_overlap
improve-110601181366430b,0,0,0,,,0,0,0,no_overlap
improve-684fc6818c35962b,0,0,0,,,0,0,0,no_overlap
improve-2d65eea96548f5e8,0,0,0,,,0,0,0,no_overlap
improve-be2ddddfd9b5d714,0,0,0,,,0,0,0,no_overlap
improve-b7b50f11f9c7f5af,0,0,0,,,0,0,0,no_overlap
improve-07ddd0fe4baa6714,0,0,0,,,0,0,0,no_overlap
improve-829108acb0548e85,0,0,0,,,0,0,0,no_overlap
improve-67db0b8afb44cb6a,0,0,0,,,0,0,0,no_overlap
improve-a378989ca73c371b,0,0,0,,,0,0,0,no_overlap
improve-bf213a223acfe42e,0,0,0,,,0,0,0,no_overlap
improve-4111677e7093a6ea,0,0,0,,,0,0,0,no_overlap
improve-3855e477725c171e,0,0,0,,,0,0,0,no_overlap
improve-eefdf16337e8a066,0,0,0,,,0,0,0,no_overlap
improve-bf42f070add96597,0,0,0,,,0,0,0,no_overlap
improve-1eef306f49c6e5d0,0,0,0,,,0,0,0,no_overlap
improve-ae23e7a6bb7eff9c,0,0,0,,,0,0,0,no_overlap
improve-55537ef98e14eaa5,0,0,0,,,0,0,0,no_overlap
improve-3dd9371a306ad5a0,0,0,0,,,0,0,0,no_overlap
improve-5da938927187f6de,0,0,0,,,0,0,0,no_overlap
improve-2055565957c60097,0,0,0,,,0,0,0,no_overlap
improve-8abb5a1b4facd0b7,0,0,0,,,0,0,0,no_overlap
improve-1bde2c9aaf576ff1,0,0,0,,,0,0,0,no_overlap
improve-746071bd06e5b757,0,0,0,,,0,0,0,no_overlap
improve-be276d8fa93160b7,0,0,0,,,0,0,0,no_overlap
improve-ec12d23da6ee1d66,0,0,0,,,0,0,0,no_overlap
improve-04d690ce5c3ed126,0,0,0,,,0,0,0,no_overlap
improve-9e4f007dbcb0a256,0,0,0,,,0,0,0,no_overlap
improve-ea5183cae93573cc,0,0,0,,,0,0,0,no_overlap
improve-a3e0b5c1ea299f43,0,0,0,,,0,0,0,no_overlap
improve-aa4fd71721cd8fa7,0,0,0,,,0,0,0,no_overlap
improve-42e8b02ffde78d05,0,0,0,,,0,0,0,no_overlap
improve-489d3ffb05ee1ca8,0,0,0,,,0,0,0,no_overlap
improve-17e13f66646dbcb1,0,0,0,,,0,0,0,no_overlap
improve-a2682da38d658fc8,0,0,0,,,0,0,0,no_overlap
improve-3dbe42246f577563,0,0,0,,,0,0,0,no_overlap
improve-e3012cfef8bf18e4,0,0,0,,,0,0,0,no_overlap
improve-4f1a76614fd26b52,0,0,0,,,0,0,0,no_overlap
improve-8951657d884e9e1d,0,0,0,,,0,0,0,no_overlap
improve-3fc5b55c048bd298,0,0,0,,,0,0,0,no_overlap
improve-83ff639eac9fe4b4,0,0,0,,,0,0,0,no_overlap
improve-f858d8c305771d18,0,0,0,,,0,0,0,no_overlap
improve-6ca344f58ac68db8,0,0,0,,,0,0,0,no_overlap
improve-85b36f078cea414e,0,0,0,,,0,0,0,no_overlap
improve-a8e8078ca1edf6ac,0,0,0,,,0,0,0,no_overlap
improve-693f2ec60620486f,0,0,0,,,0,0,0,no_overlap
improve-60483367a41e7bfe,0,0,0,,,0,0,0,no_overlap
improve-64eb98e7d2a36507,0,0,0,,,0,0,0,no_overlap
improve-0907fc8f9c495c16,0,0,0,,,0,0,0,no_overlap
improve-a1c4ae7bdfac45f6,0,0,0,,,0,0,0,no_overlap
improve-e7d8d12f7116f2ba,0,0,0,,,0,0,0,no_overlap
improve-48eb0cbc644f91b7,0,0,0,,,0,0,0,no_overlap
improve-57aed39d89d31b74,0,0,0,,,0,0,0,no_overlap
improve-cb5a88a0946d6437,0,0,0,,,0,0,0,no_overlap
improve-ccebb0999c7b741f,0,0,0,,,0,0,0,no_overlap
improve-b9b4b0dacbe57fb2,0,0,0,,,0,0,0,no_overlap
improve-8978197051462b66,0,0,0,,,0,0,0,no_overlap
improve-a7622017020fd949,0,0,0,,,0,0,0,no_overlap
improve-292796597d9a16bf,0,0,0,,,0,0,0,no_overlap
improve-561c6347b60353c0,0,0,0,,,0,0,0,no_overlap
improve-fc4c4826d661cd7c,0,0,0,,,0,0,0,no_overlap
improve-24fa164ca1d58823,0,0,0,,,0,0,0,no_overlap
improve-0dc3a318996f74cc,0,0,0,,,0,0,0,no_overlap
improve-bf426163b627940a,0,0,0,,,0,0,0,no_overlap
improve-e20dbdbdda68e593,0,0,0,,,0,0,0,no_overlap
improve-2736b1616f07bd18,0,0,0,,,0,0,0,no_overlap
improve-fa77b2f4ed36d3cb,0,0,0,,,0,0,0,no_overlap
improve-f3851b30fe53992f,0,0,0,,,0,0,0,no_overlap
improve-6febc2bc0544d63a,0,0,0,,,0,0,0,no_overlap
improve-da24a847299fce8e,0,0,0,,,0,0,0,no_overlap
improve-1435f757443431f5,0,0,0,,,0,0,0,no_overlap
improve-735919fa21000cf5,0,0,0,,,0,0,0,no_overlap
improve-ac259840fe6caa7d,0,0,0,,,0,0,0,no_overlap
improve-25de4141d1cd3160,0,0,0,,,0,0,0,no_overlap
improve-0a664a9178c10b74,0,0,0,,,0,0,0,no_overlap
improve-664000915e7835ec,0,0,0,,,0,0,0,no_overlap
improve-e4fde8e096fe9924,0,0,0,,,0,0,0,no_overlap
improve-ec7c105849189b61,0,0,0,,,0,0,0,no_overlap
improve-e2f3842012a82dc6,0,0,0,,,0,0,0,no_overlap
improve-6bcd044963d90389,0,0,0,,,0,0,0,no_overlap
improve-063e4942a3c8c751,0,0,0,,,0,0,0,no_overlap
improve-7805ab35a5d66de0,0,0,0,,,0,0,0,no_overlap
improve-fc3a804ce7b94170,0,0,0,,,0,0,0,no_overlap
improve-3eb2a6951ada1782,0,0,0,,,0,0,0,no_overlap
improve-a23f38851e414fea,0,0,0,,,0,0,0,no_overlap
improve-9c1a5c2acfd53f87,0,0,0,,,0,0,0,no_overlap
improve-976f5ff12ec1dc88,0,0,0,,,0,0,0,no_overlap
improve-e23f97ae9804cd76,0,0,0,,,0,0,0,no_overlap
improve-a7f9f7bbbbdda2f8,0,0,0,,,0,0,0,no_overlap
improve-61a78a78d90fdce9,0,0,0,,,0,0,0,no_overlap
improve-7997e9cce42df20a,0,0,0,,,0,0,0,no_overlap
improve-77368fbae405d876,0,0,0,,,0,0,0,no_overlap
improve-e3a527db28803808,0,0,0,,,0,0,0,no_overlap
improve-7fe60d1ce594015d,0,0,0,,,0,0,0,no_overlap
improve-87038680373ae974,0,0,0,,,0,0,0,no_overlap
improve-6bc5006c6475c26f,0,0,0,,,0,0,0,no_overlap
improve-bfc9302e337d6ce9,0,0,0,,,0,0,0,no_overlap
improve-9d7e6d3cd16f2823,0,0,0,,,0,0,0,no_overlap
improve-c1e2d496a51210a3,0,0,0,,,0,0,0,no_overlap
improve-ebbc0edda1741611,0,0,0,,,0,0,0,no_overlap
improve-c81b7c820320ccc0,0,0,0,,,0,0,0,no_overlap
improve-92344d216b54747a,0,0,0,,,0,0,0,no_overlap
improve-3cb238868f7ae8e8,0,0,0,,,0,0,0,no_overlap
improve-4f61de1563c9efa4,0,0,0,,,0,0,0,no_overlap
improve-b10fa9e1c7b917ca,0,0,0,,,0,0,0,no_overlap
improve-d8c331de5f1fbffa,0,0,0,,,0,0,0,no_overlap
improve-4eee9fff952a08f5,0,0,0,,,0,0,0,no_overlap
improve-6589f9f2cf212903,0,0,0,,,0,0,0,no_overlap
improve-d49a80bc3ccd241e,0,0,0,,,0,0,0,no_overlap
improve-885e94cc8ba410e0,0,0,0,,,0,0,0,no_overlap
improve-b65ff2c1f4f50c3e,0,0,0,,,0,0,0,no_overlap
improve-303b803e96709972,0,0,0,,,0,0,0,no_overlap
improve-807abd7c25add82f,0,0,0,,,0,0,0,no_overlap
improve-e437dbc54003e614,0,0,0,,,0,0,0,no_overlap
improve-35260a07b8361eb3,0,0,0,,,0,0,0,no_overlap
improve-0d434be03ffacce1,0,0,0,,,0,0,0,no_overlap
improve-5186ac3a29002ba8,0,0,0,,,0,0,0,no_overlap
improve-e945ceaa7daa41d1,0,0,0,,,0,0,0,no_overlap
improve-949df9e4073314ee,0,0,0,,,0,0,0,no_overlap
improve-6f39383e3d4661d3,0,0,0,,,0,0,0,no_overlap
improve-05aabb471cf39cb4,0,0,0,,,0,0,0,no_overlap
improve-a05a6039c7938e7c,0,0,0,,,0,0,0,no_overlap
improve-9f6632b6cf099ef0,0,0,0,,,0,0,0,no_overlap
improve-058d4858964f3bdc,0,0,0,,,0,0,0,no_overlap
improve-048f840a51b42acb,0,0,0,,,0,0,0,no_overlap
improve-4f3730bafdb695ad,0,0,0,,,0,0,0,no_overlap
improve-70c37d68a2da07cc,0,0,0,,,0,0,0,no_overlap
improve-d200c6ab370ad853,0,0,0,,,0,0,0,no_overlap
improve-4d03af58f05727af,0,0,0,,,0,0,0,no_overlap
improve-2b3fdef814e1f081,0,0,0,,,0,0,0,no_overlap
improve-e64fe9fb60da5425,0,0,0,,,0,0,0,no_overlap
improve-0f253240aae51a16,0,0,0,,,0,0,0,no_overlap
improve-0d7f10db14ddf7b0,0,0,0,,,0,0,0,no_overlap
improve-c1935e05b337b1d7,0,0,0,,,0,0,0,no_overlap
improve-03e0e1d29ec89d75,0,0,0,,,0,0,0,no_overlap
improve-277b47baa1ffda8c,0,0,0,,,0,0,0,no_overlap
improve-72fa40bd67bb9905,0,0,0,,,0,0,0,no_overlap
improve-520596ebdfb4cbab,0,0,0,,,0,0,0,no_overlap
improve-41b35f7a5c73210c,0,0,0,,,0,0,0,no_overlap
improve-733f878cb5e280c7,0,0,0,,,0,0,0,no_overlap
improve-0f5f4d051b1ca67e,0,0,0,,,0,0,0,no_overlap
improve-9f755f6e8cbb248e,0,0,0,,,0,0,0,no_overlap
improve-73be4f4f1f480b01,0,0,0,,,0,0,0,no_overlap
improve-f83fe1cccc3c881d,0,0,0,,,0,0,0,no_overlap
improve-fc42b2bdf2296dd6,0,0,0,,,0,0,0,no_overlap
improve-fe40db2016258907,0,0,0,,,0,0,0,no_overlap
improve-d62c702aa403d045,0,0,0,,,0,0,0,no_overlap
improve-7cd8ca77dbb20d52,0,0,0,,,0,0,0,no_overlap
improve-3155b24190f47065,0,0,0,,,0,0,0,no_overlap
improve-b0bb0144c6d14675,0,0,0,,,0,0,0,no_overlap
improve-dc5fa88c7dd90b47,0,0,0,,,0,0,0,no_overlap
improve-5ffaa58acdef4c15,0,0,0,,,0,0,0,no_overlap
improve-5b7ce73db8a20b88,0,0,0,,,0,0,0,no_overlap
improve-75c456edb5ca2ab6,0,0,0,,,0,0,0,no_overlap
improve-bc4639ca53e8b7d9,0,0,0,,,0,0,0,no_overlap
improve-4a4e977807b9ecb0,0,0,0,,,0,0,0,no_overlap
improve-254861a41ba263c1,0,0,0,,,0,0,0,no_overlap
improve-40dc7aaaea6325b8,0,0,0,,,0,0,0,no_overlap
improve-ef4ba8c01f6e64b9,0,0,0,,,0,0,0,no_overlap
improve-3678e117387c28a0,0,0,0,,,0,0,0,no_overlap
improve-ed70cb28efb7e62a,0,0,0,,,0,0,0,no_overlap
improve-f0f3d4e6426bb1cf,0,0,0,,,0,0,0,no_overlap
improve-2c866a06a37b6fac,0,0,0,,,0,0,0,no_overlap
improve-9ba508eee2bba72b,0,0,0,,,0,0,0,no_overlap
improve-cb3e27126522ca99,0,0,0,,,0,0,0,no_overlap
improve-0656958e5ad5fb54,0,0,0,,,0,0,0,no_overlap
improve-3d47108065b6e65b,0,0,0,,,0,0,0,no_overlap
improve-b0b50780046dd797,0,0,0,,,0,0,0,no_overlap
improve-e2929f9358ccc2ba,0,0,0,,,0,0,0,no_overlap
improve-81915ef0a8fe0c84,0,0,0,,,0,0,0,no_overlap
improve-fb594cd95627ce76,0,0,0,,,0,0,0,no_overlap
improve-3f382c9d6f4c632f,0,0,0,,,0,0,0,no_overlap
improve-a3c24bd54fd583c9,0,0,0,,,0,0,0,no_overlap
improve-72af417f8e42e393,0,0,0,,,0,0,0,no_overlap
improve-bef516aee7f51f4f,0,0,0,,,0,0,0,no_overlap
improve-fe819b6b85860de3,0,0,0,,,0,0,0,no_overlap
improve-9629b2eeab960908,0,0,0,,,0,0,0,no_overlap
improve-204ed813054cf1c3,0,0,0,,,0,0,0,no_overlap
improve-2fc5dae9daf88669,0,0,0,,,0,0,0,no_overlap
improve-e4f88572a918d4b5,0,0,0,,,0,0,0,no_overlap
improve-c0ba321eddd55663,0,0,0,,,0,0,0,no_overlap
improve-a0505b95523e8d18,0,0,0,,,0,0,0,no_overlap
improve-80d8ca3ed635cfef,0,0,0,,,0,0,0,no_overlap
improve-33dc1c920e702bed,0,0,0,,,0,0,0,no_overlap
improve-4db0f63941c70e63,0,0,0,,,0,0,0,no_overlap
improve-85881fadf15fd18a,0,0,0,,,0,0,0,no_overlap
improve-4ec34558517210b2,0,0,0,,,0,0,0,no_overlap
improve-60a9f05facd0f2b3,0,0,0,,,0,0,0,no_overlap
improve-aa2ac53682227dff,0,0,0,,,0,0,0,no_overlap
improve-7e0be1d5c2166883,0,0,0,,,0,0,0,no_overlap
improve-cb3a40b1503a35e5,0,0,0,,,0,0,0,no_overlap
improve-d37ab7fc25eaaeb0,0,0,0,,,0,0,0,no_overlap
improve-6c6211d71390adb1,0,0,0,,,0,0,0,no_overlap
improve-5fe9e0e57b3b3283,0,0,0,,,0,0,0,no_overlap
improve-a1b109324c2aa455,0,0,0,,,0,0,0,no_overlap
improve-ad619eea8881354e,0,0,0,,,0,0,0,no_overlap
improve-46a36a6132a25868,0,0,0,,,0,0,0,no_overlap
improve-a0c29d216df4213f,0,0,0,,,0,0,0,no_overlap
improve-b2209ec0d232f488,0,0,0,,,0,0,0,no_overlap
improve-2d2cf0cf34cbab49,0,0,0,,,0,0,0,no_overlap
improve-2001f3b0aa0053fc,0,0,0,,,0,0,0,no_overlap
improve-81aa057c5c35c4cc,0,0,0,,,0,0,0,no_overlap
improve-9bf0590f0d63c393,0,0,0,,,0,0,0,no_overlap
improve-c95bff5796f6d866,0,0,0,,,0,0,0,no_overlap
improve-1c7a816b8f42162d,0,0,0,,,0,0,0,no_overlap
improve-c83ca7de9e4e3a93,0,0,0,,,0,0,0,no_overlap
improve-22b1c4652990c5aa,0,0,0,,,0,0,0,no_overlap
improve-b7dc661d5a45db7a,0,0,0,,,0,0,0,no_overlap
improve-2b8859a35c22ddad,0,0,0,,,0,0,0,no_overlap
improve-b98bbddd7fab0be8,0,0,0,,,0,0,0,no_overlap
improve-bc95c1119619f164,0,0,0,,,0,0,0,no_overlap
improve-73921290a0399f3b,0,0,0,,,0,0,0,no_overlap
improve-65b87819a0e1bb45,0,0,0,,,0,0,0,no_overlap
improve-43a5b950a342832b,0,0,0,,,0,0,0,no_overlap
improve-58f48f9a699a89a6,0,0,0,,,0,0,0,no_overlap
improve-74d04f43fd37e18c,0,0,0,,,0,0,0,no_overlap
improve-6ea6b89e83d0a61a,0,0,0,,,0,0,0,no_overlap
improve-0a1b49c5878b81c2,0,0,0,,,0,0,0,no_overlap
improve-e84c5301fe71fa6c,0,0,0,,,0,0,0,no_overlap
improve-20f66cb117d55564,0,0,0,,,0,0,0,no_overlap
improve-457959db6910848a,0,0,0,,,0,0,0,no_overlap
improve-0c99318791cb7861,0,0,0,,,0,0,0,no_overlap
improve-9ed036fda674fed7,0,0,0,,,0,0,0,no_overlap
improve-0e59776aaca2022d,0,0,0,,,0,0,0,no_overlap
improve-bced0607387627d6,0,0,0,,,0,0,0,no_overlap
improve-31678cd4a69ef6eb,0,0,0,,,0,0,0,no_overlap
improve-f1f2c21379c0de92,0,0,0,,,0,0,0,no_overlap
improve-5b351a5e2985a088,0,0,0,,,0,0,0,no_overlap
improve-58fa06b8538c55d8,0,0,0,,,0,0,0,no_overlap
improve-abf958f5d8c1de39,0,0,0,,,0,0,0,no_overlap
improve-1bbdfc050e3e37e3,0,0,0,,,0,0,0,no_overlap
improve-e47ad8ec9395ee5e,0,0,0,,,0,0,0,no_overlap
improve-69a09b8b1cfc6db8,0,0,0,,,0,0,0,no_overlap
improve-af3b576154c057c1,0,0,0,,,0,0,0,no_overlap
improve-28f7d39a46c8db83,0,0,0,,,0,0,0,no_overlap
improve-82ff9da20c1fd9ec,0,0,0,,,0,0,0,no_overlap
improve-372e0c52aabecd81,0,0,0,,,0,0,0,no_overlap
improve-399b9bb993013c15,0,0,0,,,0,0,0,no_overlap
improve-7afd650f4f137192,0,0,0,,,0,0,0,no_overlap
improve-bd742ff1f77ab0e8,0,0,0,,,0,0,0,no_overlap
improve-acfd3a41f8a162af,0,0,0,,,0,0,0,no_overlap
improve-42e22e6276ce6653,0,0,0,,,0,0,0,no_overlap
improve-5a558660387cb4da,0,0,0,,,0,0,0,no_overlap
improve-54c36757d8e447dd,0,0,0,,,0,0,0,no_overlap
improve-d5976a04bd2975a0,0,0,0,,,0,0,0,no_overlap
improve-04f6560e0c33f3f1,0,0,0,,,0,0,0,no_overlap
improve-f639b2283293a74a,0,0,0,,,0,0,0,no_overlap
improve-cbd5b95746db7d35,0,0,0,,,0,0,0,no_overlap
improve-48e3ebc252682120,0,0,0,,,0,0,0,no_overlap
improve-8bb885c8ec3425a2,0,0,0,,,0,0,0,no_overlap
improve-8c3f1f389c14e464,0,0,0,,,0,0,0,no_overlap
improve-d0456fb5c1247022,0,0,0,,,0,0,0,no_overlap
improve-bd2820af85d67388,0,0,0,,,0,0,0,no_overlap
improve-ff496cd2b89e5996,0,0,0,,,0,0,0,no_overlap
improve-c403f47b717964df,0,0,0,,,0,0,0,no_overlap
improve-1326103467047d63,0,0,0,,,0,0,0,no_overlap
improve-321a53db34d89e07,0,0,0,,,0,0,0,no_overlap
improve-c6591a61f7848077,0,0,0,,,0,0,0,no_overlap
improve-dc92c8d4f94a2e84,0,0,0,,,0,0,0,no_overlap
improve-b5997e8d576246c1,0,0,0,,,0,0,0,no_overlap
improve-5498434ae5b74d30,0,0,0,,,0,0,0,no_overlap
improve-5748b3fca3c4922d,0,0,0,,,0,0,0,no_overlap
improve-2d6b29b08683fbc7,0,0,0,,,0,0,0,no_overlap
improve-73a2772d28c84a8b,0,0,0,,,0,0,0,no_overlap
improve-81d17838f542632f,0,0,0,,,0,0,0,no_overlap
improve-0a7047e88ec03598,0,0,0,,,0,0,0,no_overlap
improve-1849ee4b4f150676,0,0,0,,,0,0,0,no_overlap
improve-cf75a33446ae15fe,0,0,0,,,0,0,0,no_overlap
improve-bc9eef904c4f0da5,0,0,0,,,0,0,0,no_overlap
improve-69c85a6ccd8d5abb,0,0,0,,,0,0,0,no_overlap
improve-2ee1c457e50dc0d4,0,0,0,,,0,0,0,no_overlap
improve-1916c35c463a9161,0,0,0,,,0,0,0,no_overlap
improve-bda44102f4f7f662,0,0,0,,,0,0,0,no_overlap
improve-049d74331e021a09,0,0,0,,,0,0,0,no_overlap
improve-20a822099b2ce5da,0,0,0,,,0,0,0,no_overlap
improve-dd80a0aba93727c8,0,0,0,,,0,0,0,no_overlap
improve-1a3d150dfa80e2df,0,0,0,,,0,0,0,no_overlap
improve-9dada37bdf5ef698,0,0,0,,,0,0,0,no_overlap
improve-1fb17878f92e8af7,0,0,0,,,0,0,0,no_overlap
improve-18c70e16d67f7d53,0,0,0,,,0,0,0,no_overlap
improve-55a0f4e79446fc0c,0,0,0,,,0,0,0,no_overlap
improve-fea297ace7fb0ed4,0,0,0,,,0,0,0,no_overlap
improve-3c8e6564fdf3fc59,0,0,0,,,0,0,0,no_overlap
improve-9eac0e81384ba7d3,0,0,0,,,0,0,0,no_overlap
improve-0ea6a60523854c4a,0,0,0,,,0,0,0,no_overlap
improve-450fc9823b5a59c4,0,0,0,,,0,0,0,no_overlap
improve-1757f74fd8ddca8f,0,0,0,,,0,0,0,no_overlap
improve-7daacf9d959e3730,0,0,0,,,0,0,0,no_overlap
improve-be274b04b1d363b7,0,0,0,,,0,0,0,no_overlap
improve-ce57387e9c5c8e9d,0,0,0,,,0,0,0,no_overlap
improve-ed400ee8f9e24a6e,0,0,0,,,0,0,0,no_overlap
improve-8e8a873105ea6de2,0,0,0,,,0,0,0,no_overlap
improve-97b31654f3e6eb10,0,0,0,,,0,0,0,no_overlap
improve-1ce3eb55a1d943b2,0,0,0,,,0,0,0,no_overlap
improve-21efc4026f24f017,0,0,0,,,0,0,0,no_overlap
improve-3e46d26f3a5206ed,0,0,0,,,0,0,0,no_overlap
improve-6fb4392b08851026,0,0,0,,,0,0,0,no_overlap
improve-96ea141714e4d937,0,0,0,,,0,0,0,no_overlap
improve-ab89f01fdb5bdf51,0,0,0,,,0,0,0,no_overlap
improve-c03c2f612d131b56,0,0,0,,,0,0,0,no_overlap
improve-25260a40636a97ab,0,0,0,,,0,0,0,no_overlap
improve-56b3c257057a1218,0,0,0,,,0,0,0,no_overlap
improve-e1dfcf19dd26032b,0,0,0,,,0,0,0,no_overlap
improve-13999d7f6eb2c78e,0,0,0,,,0,0,0,no_overlap
improve-a3d7b9fb35e11eb3,0,0,0,,,0,0,0,no_overlap
improve-ccde1a9147e1407c,0,0,0,,,0,0,0,no_overlap
improve-9b37d8de73474aed,0,0,0,,,0,0,0,no_overlap
improve-f59c869c743e8623,0,0,0,,,0,0,0,no_overlap
improve-efdc362c88289a28,0,0,0,,,0,0,0,no_overlap
improve-3836b5b661c63190,0,0,0,,,0,0,0,no_overlap
improve-6e0fb4db7f846370,0,0,0,,,0,0,0,no_overlap
improve-811b85cedf340887,0,0,0,,,0,0,0,no_overlap
improve-b555767571370e65,0,0,0,,,0,0,0,no_overlap
improve-ae2adae37d5b1c9a,0,0,0,,,0,0,0,no_overlap
improve-28d6bf3834bdedcc,0,0,0,,,0,0,0,no_overlap
improve-2c3755df760796d3,0,0,0,,,0,0,0,no_overlap
improve-6a72013d0c4c602a,0,0,0,,,0,0,0,no_overlap
improve-eeb1a641e94922f3,0,0,0,,,0,0,0,no_overlap
improve-90f9604482470b08,0,0,0,,,0,0,0,no_overlap
improve-e1e98c29bc610d56,0,0,0,,,0,0,0,no_overlap
improve-9409caa9652d4278,0,0,0,,,0,0,0,no_overlap
improve-e893b6bc47030544,0,0,0,,,0,0,0,no_overlap
improve-798e171e59c7567b,0,0,0,,,0,0,0,no_overlap
improve-812d43cb2d8d6803,0,0,0,,,0,0,0,no_overlap
improve-45674b16aa4e21d3,0,0,0,,,0,0,0,no_overlap
improve-4c7c93931dec020b,0,0,0,,,0,0,0,no_overlap
improve-40ffb9ae3e13c358,0,0,0,,,0,0,0,no_overlap
improve-16a7edc095cfa42b,0,0,0,,,0,0,0,no_overlap
improve-cdcbdf845384dcfd,0,0,0,,,0,0,0,no_overlap
improve-8c7f99a8d0d62f24,0,0,0,,,0,0,0,no_overlap
improve-25e0e2cd954208b1,0,0,0,,,0,0,0,no_overlap
improve-492532f8b7192975,0,0,0,,,0,0,0,no_overlap
improve-1fdb938d61c9516f,0,0,0,,,0,0,0,no_overlap
improve-477d3510f879bf57,0,0,0,,,0,0,0,no_overlap
improve-6f02f13af4c1de64,0,0,0,,,0,0,0,no_overlap
improve-9a8bff854847fd03,0,0,0,,,0,0,0,no_overlap
improve-8a57d9ea41b4907f,0,0,0,,,0,0,0,no_overlap
improve-a45aaa02db023a52,0,0,0,,,0,0,0,no_overlap
improve-e7a155c8ae6cfc88,0,0,0,,,0,0,0,no_overlap
improve-c2dd8a4c9457677b,0,0,0,,,0,0,0,no_overlap
improve-5eac31781d97601e,0,0,0,,,0,0,0,no_overlap
improve-f7f758bb5159a083,0,0,0,,,0,0,0,no_overlap
improve-4669a6405b0a43b6,0,0,0,,,0,0,0,no_overlap
improve-9e3e6a9b1f02a459,0,0,0,,,0,0,0,no_overlap
improve-7a5531e97aedf1d7,0,0,0,,,0,0,0,no_overlap
improve-e48eb242a787f966,0,0,0,,,0,0,0,no_overlap
improve-0aab3b9b3f867d5d,0,0,0,,,0,0,0,no_overlap
improve-efebc06a7d68c5c9,0,0,0,,,0,0,0,no_overlap
improve-0722484aa4b65f1c,0,0,0,,,0,0,0,no_overlap
improve-03ad3e925f4212cd,0,0,0,,,0,0,0,no_overlap
improve-06e3edd242031c72,0,0,0,,,0,0,0,no_overlap
improve-a329b6343febd447,0,0,0,,,0,0,0,no_overlap
improve-b9844910729ebba9,0,0,0,,,0,0,0,no_overlap
improve-b1d3c0d88648f290,0,0,0,,,0,0,0,no_overlap
improve-731baac7089b055d,0,0,0,,,0,0,0,no_overlap
improve-ded9ef9d23229c93,0,0,0,,,0,0,0,no_overlap
improve-7a6c5f99c325957e,0,0,0,,,0,0,0,no_overlap
improve-a02878e1108d0de0,0,0,0,,,0,0,0,no_overlap
improve-11e9a15be89385e8,0,0,0,,,0,0,0,no_overlap
improve-91ea59dd54915208,0,0,0,,,0,0,0,no_overlap
improve-d7838cf94d08cbc4,0,0,0,,,0,0,0,no_overlap
improve-d369523095f7b819,0,0,0,,,0,0,0,no_overlap
improve-c321d243d49c4819,0,0,0,,,0,0,0,no_overlap
improve-3d3ed48f46531d56,0,0,0,,,0,0,0,no_overlap
improve-6c83fe94dfd3cea1,0,0,0,,,0,0,0,no_overlap
improve-6cfbcb85bf0cad07,0,0,0,,,0,0,0,no_overlap
improve-de6719ef82a716d3,0,0,0,,,0,0,0,no_overlap
improve-f562fe3fafa65514,0,0,0,,,0,0,0,no_overlap
improve-3fd317c6c2273848,0,0,0,,,0,0,0,no_overlap
improve-730be2a2df9b6d26,0,0,0,,,0,0,0,no_overlap
improve-b36f61d5686f2640,0,0,0,,,0,0,0,no_overlap
improve-d972316aa653dd9e,0,0,0,,,0,0,0,no_overlap
improve-a544092627ab3dd1,0,0,0,,,0,0,0,no_overlap
improve-dd5cc77db40abeea,0,0,0,,,0,0,0,no_overlap
improve-6b18fdb6763b806f,0,0,0,,,0,0,0,no_overlap
improve-50882676cb9a28d1,0,0,0,,,0,0,0,no_overlap
improve-fa53324deebf62a4,0,0,0,,,0,0,0,no_overlap
improve-18269e477c095fd0,0,0,0,,,0,0,0,no_overlap
improve-5073ba83a386206b,0,0,0,,,0,0,0,no_overlap
improve-a66af47902ca35ad,0,0,0,,,0,0,0,no_overlap
improve-b0479e2229ff3f12,0,0,0,,,0,0,0,no_overlap
improve-e5f3e49c4abdb410,0,0,0,,,0,0,0,no_overlap
improve-24a6538b20a1552c,0,0,0,,,0,0,0,no_overlap
improve-5b379a9da0ab2566,0,0,0,,,0,0,0,no_overlap
improve-386ee25fa2e45005,0,0,0,,,0,0,0,no_overlap
